,n,p,Original_1,TDA_1,Original_2,TDA_2,Original_3,TDA_3,Original_4,TDA_4
150,45,0.27,213.7584496509378,10.567828617861938,773.8162629523748,10.234308979328613,1334.479862873937,9.462074062808895,2312.817059287634,7.438077197110378
151,45,0.27,57.47079770607759,4.780340473563356,348.951697539794,8.478352124156263,939.7465922251924,8.052883852555967,2083.5788400569563,10.854132600888708
152,45,0.27,127.05126601336647,10.73274176029701,599.6474614090596,8.614241784128833,1171.6310281494502,8.79326734050717,1941.9556221976788,10.051562258073133
153,45,0.27,273.9266514116572,8.12883970902908,576.3400562782126,6.962181054580576,1358.3119890296794,10.120796519139528,2153.618638178742,9.330652058353285
154,45,0.27,172.9425109999376,7.229824364002519,715.5734061459364,11.299956527625437,1218.4291086732223,6.555314888365291,2094.4636938643043,8.317691275752559
155,32,0.32,39.00376829650462,8.881199380699043,243.19653985357286,10.268211034916199,345.93807080489836,6.954056018357569,757.5195383285766,11.677726719375197
156,32,0.32,58.31931179072039,8.552221842039636,182.24896879032747,4.666591294564663,458.19787007202694,6.955292048919756,880.9918824110471,15.379517463301601
157,32,0.32,73.06044177051771,4.267507222309794,200.33044269353996,6.388738618444423,362.9745579224078,9.83512804242137,818.1151328381211,8.746261017291406
158,32,0.32,19.371129701413583,9.488817166832689,187.50580995688384,6.8444732390459215,468.8395642998432,9.996248030902915,894.0833781454132,11.05058308450673
159,32,0.32,76.16188516357396,11.816578121459905,168.8531026730857,8.06572821884636,443.33084379160186,10.250031723015791,669.3690227257516,10.952233990207866
160,49,0.29,226.81941931341737,10.724428269208804,680.5401751691003,10.5493697476686,1410.6631842491704,10.641763489911229,2835.064390263938,8.703909362462495
161,49,0.29,181.64086939623792,13.472901983563393,920.840050491968,7.005740196563422,1656.3489848181607,12.029940994906015,3384.613204389243,8.55536745671985
162,49,0.29,103.1322279420092,10.000288891598608,697.851660284585,8.72838331669279,1644.8830689497504,7.548922743168242,2863.819434271967,8.832644970914334
163,49,0.29,101.91766837015655,8.005141287646522,919.8422929421993,5.994851296027553,1697.195499466371,11.964433257438966,2786.264814115116,13.559812031690102
164,49,0.29,143.72598882826242,3.985028205788144,706.9583135307989,8.212554435391866,1942.3823884387043,8.09009610442858,2928.862478515125,8.173094240696376
165,48,0.32,179.08192194901778,12.499344783769299,798.2868848401695,8.395349173875244,1482.3486285099339,8.812662026898291,2862.1874535501015,8.101493309315842
166,48,0.32,200.84054427824213,7.177445337349825,622.5881569646216,6.070067849116385,1498.3531370282058,7.479497315783156,2830.864297240145,7.993810496451944
167,48,0.32,160.0218188452752,14.616907049552399,804.7330205529115,4.861434706169454,1437.5089096257925,9.372213051754162,2595.32597965726,10.70879719282659
168,48,0.32,148.48528303401878,17.91864780617903,927.4171394633411,10.627561156951067,1731.9904071992896,11.05794248149402,2614.393077531785,9.824902737877714
169,48,0.32,148.13378157921147,10.689412195260719,585.4728788009586,10.268652899859376,1626.086666270979,9.403252772704295,3180.5980528719147,8.270977576477598
170,37,0.27,84.920619791299,8.304762459510252,198.35243387269026,12.963764826236641,702.5247867955609,10.801283548715606,1121.16900334255,8.215761675073646
171,37,0.27,86.6403249694363,6.683215160717847,241.21085892485382,8.990594798654808,743.6269700957728,8.75084763703482,1231.0442933492832,11.212598342814765
172,37,0.27,101.48213970459693,6.056101120952638,334.9803017658387,7.619701268600944,855.1938630265789,11.515326473671585,1244.0172833899312,8.569513853287745
