,Sample,Replication,n,p,Hop,Neigbour Index,Original,TDA
11200,29,1,46,0.27,1,neighbour_1,104.17,25.27
11201,29,1,46,0.27,1,neighbour_2,27.6,9.34
11202,29,1,46,0.27,1,neighbour_3,650.89,13.26
11203,29,1,46,0.27,1,neighbour_4,21.54,3.48
11204,29,1,46,0.27,1,neighbour_5,633.34,7.93
11205,29,1,46,0.27,1,neighbour_6,220.37,13.99
11206,29,1,46,0.27,1,neighbour_7,65.36,33.62
11207,29,1,46,0.27,1,neighbour_8,450.72,6.61
11208,29,1,46,0.27,2,neighbour_1,923.86,2.66
11209,29,1,46,0.27,2,neighbour_2,100.79,14.26
11210,29,1,46,0.27,2,neighbour_3,53.95,15.29
11211,29,1,46,0.27,2,neighbour_4,379.07,9.39
11212,29,1,46,0.27,2,neighbour_5,737.19,5.03
11213,29,1,46,0.27,2,neighbour_6,829.72,2.69
11214,29,1,46,0.27,2,neighbour_7,1258.66,10.84
11215,29,1,46,0.27,2,neighbour_8,588.26,8.59
11216,29,1,46,0.27,2,neighbour_9,1527.26,10.4
11217,29,1,46,0.27,2,neighbour_10,725.38,5.68
11218,29,1,46,0.27,2,neighbour_11,1211.12,7.17
11219,29,1,46,0.27,2,neighbour_12,390.8,13.53
11220,29,1,46,0.27,2,neighbour_13,142.36,16.57
11221,29,1,46,0.27,2,neighbour_14,81.4,8.68
11222,29,1,46,0.27,2,neighbour_15,516.28,3.53
11223,29,1,46,0.27,2,neighbour_16,1787.24,9.07
11224,29,1,46,0.27,3,neighbour_1,1638.75,15.62
11225,29,1,46,0.27,3,neighbour_2,429.45,0.91
11226,29,1,46,0.27,3,neighbour_3,227.88,16.42
11227,29,1,46,0.27,3,neighbour_4,36.03,14.83
11228,29,1,46,0.27,3,neighbour_5,201.51,8.75
11229,29,1,46,0.27,3,neighbour_6,822.36,9.85
11230,29,1,46,0.27,3,neighbour_7,1517.44,13.86
11231,29,1,46,0.27,3,neighbour_8,1699.83,10.89
11232,29,1,46,0.27,3,neighbour_9,1407.87,4.01
11233,29,1,46,0.27,3,neighbour_10,1250.18,7.76
11234,29,1,46,0.27,3,neighbour_11,2433.46,15.95
11235,29,1,46,0.27,3,neighbour_12,1762.58,3.75
11236,29,1,46,0.27,3,neighbour_13,2234.27,6.84
11237,29,1,46,0.27,3,neighbour_14,1704.65,7.42
11238,29,1,46,0.27,3,neighbour_15,3033.24,27.64
11239,29,1,46,0.27,3,neighbour_16,1870.56,2.8
11240,29,1,46,0.27,3,neighbour_17,3482.01,11.05
11241,29,1,46,0.27,3,neighbour_18,1761.7,13.88
11242,29,1,46,0.27,3,neighbour_19,413.87,5.4
11243,29,1,46,0.27,3,neighbour_20,55.25,11.29
11244,29,1,46,0.27,3,neighbour_21,82.33,3.25
11245,29,1,46,0.27,3,neighbour_22,999.46,6.69
11246,29,1,46,0.27,3,neighbour_23,2082.84,7.21
11247,29,1,46,0.27,3,neighbour_24,3991.89,30.71
11248,29,1,46,0.27,4,neighbour_1,2415.26,21.29
11249,29,1,46,0.27,4,neighbour_2,1246.04,10.15
11250,29,1,46,0.27,4,neighbour_3,629.36,7.41
11251,29,1,46,0.27,4,neighbour_4,155.37,4.65
11252,29,1,46,0.27,4,neighbour_5,43.73,8.04
11253,29,1,46,0.27,4,neighbour_6,50.69,9.33
11254,29,1,46,0.27,4,neighbour_7,617.19,10.31
11255,29,1,46,0.27,4,neighbour_8,836.04,3.8
11256,29,1,46,0.27,4,neighbour_9,2263.33,6.17
11257,29,1,46,0.27,4,neighbour_10,2234.88,9.02
11258,29,1,46,0.27,4,neighbour_11,2032.85,5.32
11259,29,1,46,0.27,4,neighbour_12,2492.85,12.34
11260,29,1,46,0.27,4,neighbour_13,3562.55,4.16
11261,29,1,46,0.27,4,neighbour_14,2685.3,7.82
11262,29,1,46,0.27,4,neighbour_15,2563.66,4.77
11263,29,1,46,0.27,4,neighbour_16,3392.65,2.2
11264,29,1,46,0.27,4,neighbour_17,4666.98,28.69
11265,29,1,46,0.27,4,neighbour_18,2922.5,34.12
11266,29,1,46,0.27,4,neighbour_19,4506.64,4.88
11267,29,1,46,0.27,4,neighbour_20,3509.53,7.03
11268,29,1,46,0.27,4,neighbour_21,6073.86,9.48
11269,29,1,46,0.27,4,neighbour_22,3365.89,5.81
11270,29,1,46,0.27,4,neighbour_23,6460.59,4.98
11271,29,1,46,0.27,4,neighbour_24,3051.4,14.63
11272,29,1,46,0.27,4,neighbour_25,1690.11,20.52
11273,29,1,46,0.27,4,neighbour_26,467.48,9.4
11274,29,1,46,0.27,4,neighbour_27,12.07,22.71
11275,29,1,46,0.27,4,neighbour_28,195.12,10.8
11276,29,1,46,0.27,4,neighbour_29,1115.89,19.68
11277,29,1,46,0.27,4,neighbour_30,2188.72,0.77
11278,29,1,46,0.27,4,neighbour_31,3385.3,13.38
11279,29,1,46,0.27,4,neighbour_32,6598.28,19.91
11280,29,2,46,0.27,1,neighbour_1,344.4,6.44
11281,29,2,46,0.27,1,neighbour_2,50.86,5.0
11282,29,2,46,0.27,1,neighbour_3,179.72,12.06
11283,29,2,46,0.27,1,neighbour_4,306.23,13.15
11284,29,2,46,0.27,1,neighbour_5,137.4,2.0
11285,29,2,46,0.27,1,neighbour_6,235.42,8.53
11286,29,2,46,0.27,1,neighbour_7,9.11,7.76
11287,29,2,46,0.27,1,neighbour_8,766.14,35.42
11288,29,2,46,0.27,2,neighbour_1,781.35,1.51
11289,29,2,46,0.27,2,neighbour_2,168.96,15.33
11290,29,2,46,0.27,2,neighbour_3,7.23,12.49
11291,29,2,46,0.27,2,neighbour_4,106.89,3.43
11292,29,2,46,0.27,2,neighbour_5,762.6,1.68
11293,29,2,46,0.27,2,neighbour_6,749.58,11.88
11294,29,2,46,0.27,2,neighbour_7,758.26,24.0
11295,29,2,46,0.27,2,neighbour_8,512.43,18.03
11296,29,2,46,0.27,2,neighbour_9,559.78,15.01
11297,29,2,46,0.27,2,neighbour_10,668.89,6.89
11298,29,2,46,0.27,2,neighbour_11,1122.37,12.31
11299,29,2,46,0.27,2,neighbour_12,910.67,8.15
11300,29,2,46,0.27,2,neighbour_13,58.61,16.79
11301,29,2,46,0.27,2,neighbour_14,87.82,10.11
11302,29,2,46,0.27,2,neighbour_15,451.46,1.91
11303,29,2,46,0.27,2,neighbour_16,1550.64,11.65
11304,29,2,46,0.27,3,neighbour_1,1665.01,13.67
11305,29,2,46,0.27,3,neighbour_2,568.1,19.97
11306,29,2,46,0.27,3,neighbour_3,49.84,3.9
11307,29,2,46,0.27,3,neighbour_4,6.7,8.55
11308,29,2,46,0.27,3,neighbour_5,161.3,5.95
11309,29,2,46,0.27,3,neighbour_6,498.53,10.16
11310,29,2,46,0.27,3,neighbour_7,1526.13,14.05
11311,29,2,46,0.27,3,neighbour_8,1406.71,15.87
11312,29,2,46,0.27,3,neighbour_9,1204.94,3.52
11313,29,2,46,0.27,3,neighbour_10,1859.41,4.57
11314,29,2,46,0.27,3,neighbour_11,2134.06,6.43
11315,29,2,46,0.27,3,neighbour_12,2389.13,21.55
11316,29,2,46,0.27,3,neighbour_13,1568.0,3.06
11317,29,2,46,0.27,3,neighbour_14,1875.73,2.68
11318,29,2,46,0.27,3,neighbour_15,2719.23,7.92
11319,29,2,46,0.27,3,neighbour_16,1839.76,4.04
11320,29,2,46,0.27,3,neighbour_17,2785.66,5.65
11321,29,2,46,0.27,3,neighbour_18,1379.54,2.44
11322,29,2,46,0.27,3,neighbour_19,782.61,7.55
11323,29,2,46,0.27,3,neighbour_20,266.89,12.58
11324,29,2,46,0.27,3,neighbour_21,348.66,18.89
11325,29,2,46,0.27,3,neighbour_22,1073.68,9.61
11326,29,2,46,0.27,3,neighbour_23,1249.85,11.86
11327,29,2,46,0.27,3,neighbour_24,3698.84,7.6
11328,29,2,46,0.27,4,neighbour_1,2353.37,14.83
11329,29,2,46,0.27,4,neighbour_2,1592.36,14.21
11330,29,2,46,0.27,4,neighbour_3,564.9,11.28
11331,29,2,46,0.27,4,neighbour_4,78.82,16.69
11332,29,2,46,0.27,4,neighbour_5,24.4,11.29
11333,29,2,46,0.27,4,neighbour_6,29.86,3.01
11334,29,2,46,0.27,4,neighbour_7,434.52,5.06
11335,29,2,46,0.27,4,neighbour_8,670.68,7.32
11336,29,2,46,0.27,4,neighbour_9,2517.11,4.36
11337,29,2,46,0.27,4,neighbour_10,2687.77,9.21
11338,29,2,46,0.27,4,neighbour_11,2707.94,7.84
11339,29,2,46,0.27,4,neighbour_12,2538.6,7.29
11340,29,2,46,0.27,4,neighbour_13,3050.37,16.02
11341,29,2,46,0.27,4,neighbour_14,2920.99,10.22
11342,29,2,46,0.27,4,neighbour_15,2496.74,2.77
11343,29,2,46,0.27,4,neighbour_16,3485.73,19.24
11344,29,2,46,0.27,4,neighbour_17,4152.16,16.02
11345,29,2,46,0.27,4,neighbour_18,4133.16,12.44
11346,29,2,46,0.27,4,neighbour_19,4435.07,15.22
11347,29,2,46,0.27,4,neighbour_20,3666.67,49.74
11348,29,2,46,0.27,4,neighbour_21,4921.16,6.6
11349,29,2,46,0.27,4,neighbour_22,3129.24,6.69
11350,29,2,46,0.27,4,neighbour_23,4849.92,28.79
11351,29,2,46,0.27,4,neighbour_24,3588.01,6.01
11352,29,2,46,0.27,4,neighbour_25,2156.65,3.4
11353,29,2,46,0.27,4,neighbour_26,748.97,13.08
11354,29,2,46,0.27,4,neighbour_27,111.29,3.04
11355,29,2,46,0.27,4,neighbour_28,64.35,7.44
11356,29,2,46,0.27,4,neighbour_29,484.47,5.59
11357,29,2,46,0.27,4,neighbour_30,1991.73,7.78
11358,29,2,46,0.27,4,neighbour_31,4361.92,7.97
11359,29,2,46,0.27,4,neighbour_32,6559.18,11.52
11360,29,3,46,0.27,1,neighbour_1,93.82,4.61
11361,29,3,46,0.27,1,neighbour_2,92.79,6.65
11362,29,3,46,0.27,1,neighbour_3,158.84,16.56
11363,29,3,46,0.27,1,neighbour_4,196.98,5.55
11364,29,3,46,0.27,1,neighbour_5,223.55,16.19
11365,29,3,46,0.27,1,neighbour_6,126.18,9.36
11366,29,3,46,0.27,1,neighbour_7,19.65,16.7
11367,29,3,46,0.27,1,neighbour_8,526.32,3.21
11368,29,3,46,0.27,2,neighbour_1,871.44,2.91
11369,29,3,46,0.27,2,neighbour_2,135.68,15.03
11370,29,3,46,0.27,2,neighbour_3,40.6,27.35
11371,29,3,46,0.27,2,neighbour_4,191.39,4.56
11372,29,3,46,0.27,2,neighbour_5,1335.72,18.39
11373,29,3,46,0.27,2,neighbour_6,720.95,12.38
11374,29,3,46,0.27,2,neighbour_7,586.97,10.23
11375,29,3,46,0.27,2,neighbour_8,719.64,27.66
11376,29,3,46,0.27,2,neighbour_9,974.01,23.65
11377,29,3,46,0.27,2,neighbour_10,834.24,4.47
11378,29,3,46,0.27,2,neighbour_11,2225.06,25.23
11379,29,3,46,0.27,2,neighbour_12,779.01,11.87
11380,29,3,46,0.27,2,neighbour_13,71.67,30.7
11381,29,3,46,0.27,2,neighbour_14,85.15,7.35
11382,29,3,46,0.27,2,neighbour_15,706.63,16.26
11383,29,3,46,0.27,2,neighbour_16,1364.67,7.55
11384,29,3,46,0.27,3,neighbour_1,1637.92,22.43
11385,29,3,46,0.27,3,neighbour_2,613.4,9.38
11386,29,3,46,0.27,3,neighbour_3,87.11,9.6
11387,29,3,46,0.27,3,neighbour_4,46.88,18.76
11388,29,3,46,0.27,3,neighbour_5,99.61,12.44
11389,29,3,46,0.27,3,neighbour_6,386.59,2.67
